Video ID,Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned_Comment,Sentiment
zhEvCThAhzE,UgwmWHQI5-oT2yTca_t4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwmWHQI5-oT2yTca_t4AaABAg,@Hadiawansyah,UCW5Kvz84NPjX5D2uz4JYPVQ,jgn cuma bs Bacot bro..!!! <br>Belajar dl yg pinter..!!!,0,jgn cuma bs bacot bro belajar dl yang pinter,Negative
zhEvCThAhzE,Ugwy6vp3TfZB-9SLydF4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugwy6vp3TfZB-9SLydF4AaABAg,@IvanAli-q6d,UCtoEaAL7QUZYmCxkQX6cA7w,Orang pinter nyapuin pemerintah yg tolol ya kayak gitu..,0,orang pinter nyapuin pemerintah yang tolol ya kayak gitu,Negative
zhEvCThAhzE,Ugwr0HpYXljTJ-raM1p4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugwr0HpYXljTJ-raM1p4AaABAg,@pierrelatupeirissa352,UCx5jvrIc3QAbx0od_3yROAg,Ilmu ekonomi SMP aja kagak ngarti lu nixxxx,0,ilmu ekonomi smp saja kagak ngarti lu nixxxx,Neutral
zhEvCThAhzE,UgwgZkb4oxaToa48Pld4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwgZkb4oxaToa48Pld4AaABAg,@ChoiroolAe,UCI-YmSoK53wyHAG0iurAY3Q,Betul banget,0,betul banget,Neutral
zhEvCThAhzE,UgwztsTULeC1iznk1U54AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwztsTULeC1iznk1U54AaABAg,@IndraIrawan-u4k,UC5hNlyYYmesFPF1Pp5v-1Sg,Lol !!.,0,lol,Neutral
zhEvCThAhzE,Ugz4ZiPnALTDMpzSs_p4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugz4ZiPnALTDMpzSs_p4AaABAg,@wirjawahyupratama4959,UCvRTDcm_5AdEVNH7tu6oOnw,Buatkan acara pertemuan bg benix dan bg ferylah mengenai ekonomi indonesia,0,buatkan acara pertemuan bg benix dan bg ferylah mengenai ekonomi indonesia,Neutral
zhEvCThAhzE,UgxQ160umUrwio7dxh94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxQ160umUrwio7dxh94AaABAg,@kodokpink6169,UChrmSiSNzklRKq5zevqpkJg,Pagi ini saya cek $1 = Rp. 18.003,0,pagi ini saya cek rp,Neutral
zhEvCThAhzE,Ugye_dOaD9SXcZHoPrZ4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugye_dOaD9SXcZHoPrZ4AaABAg,@surapatisnuppu7837,UCm7Dpjuykahjkhr-isDDrow,"Betul bang irwandi, KLO kaga guna ta usah omdo, kasian ya",0,betul bang irwandi kalau kaga guna ta usah omdo kasian ya,Neutral
zhEvCThAhzE,UgxAHG-5L425ZPCvluF4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxAHG-5L425ZPCvluF4AaABAg,@lulululasifa7241,UCl9K4IYViS2Z-xb75C4FV8A,Itu cuplikan video si Bennix ternyata dia buzzer.... Kl ngomong duka goblok2 in orang ternyata dia jauh lebih GOBLOK krn seringan jd buzzer kekenyangan mkn duit ngebuzzer haram jadah,0,itu cuplikan video si bennix ternyata dia buzzer kalau ngomong duka goblok in orang ternyata dia jauh lebih goblok krn seringan jadi buzzer kekenyangan mkn duit ngebuzzer haram jadah,Negative
zhEvCThAhzE,Ugz8LqmOgnAbzqZj-ih4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugz8LqmOgnAbzqZj-ih4AaABAg,@lilikhartono-g3p7y,UCK9QlUmfevHaUWwCX1jiXCw,Rupiah melemah  nunjukin negara bangkrut,1,rupiah melemah nunjukin negara bangkrut,Negative
zhEvCThAhzE,Ugz6lp1k7po8t0uINGt4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugz6lp1k7po8t0uINGt4AaABAg,@mardiansyah_fanata,UCs85xaryBSvtCp37meH-gIg,"Nguawur beud iye coiy, betul kan huft!.?",1,nguawur beud iye coiy betul kan huft,Neutral
zhEvCThAhzE,UgymHqCqRLFF4fKhZZd4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgymHqCqRLFF4fKhZZd4AaABAg,@2Stroke_Lovetarian,UC91PZghjBYw6bU-BxJ7ANVA,dari awal gw ga pernah percaya sama si bennix,0,dari awal gw tidak pernah percaya sama si bennix,Positive
zhEvCThAhzE,UgzAqbTDsFJ1POKi0Ut4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzAqbTDsFJ1POKi0Ut4AaABAg,@esemka_v3.0esemka_v3.0-r6v,UCIMt2_yyQ2jgwjb0Vkr12ZQ,Yang kosong beda dg yg berisi..,0,yang kosong beda dg yang berisi,Neutral
zhEvCThAhzE,UgwB1KlE7ykYhI2Bl694AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwB1KlE7ykYhI2Bl694AaABAg,@AsepSuhardian,UCcdJTVjYiV-KLsug7Vf8fHA,"Orang dungu,,,, gila ni orang",0,orang dungu gila ni orang,Neutral
zhEvCThAhzE,UgyIgdcwwP5ajb0KnN14AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyIgdcwwP5ajb0KnN14AaABAg,@RudifiliFili-vc5cg,UCNTzt-fGdQL3ZasVZ27OiEg,Sebelum Jokowi dan antek-anteknya serta ternak ny virus paling Berbahaya bagi kesatuan dan kemajuan Indonesia di penjara seumur hidup jgn harap Bs menuju Indonesia emas,0,sebelum jokowi dan antek anteknya serta ternak ny virus paling berbahaya bagi kesatuan dan kemajuan indonesia di penjara seumur hidup jgn harap bs menuju indonesia emas,Neutral
zhEvCThAhzE,Ugzp33JztgXIefS_v514AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugzp33JztgXIefS_v514AaABAg,@RyuHazemaru,UC1KjljvUnXxJ-rp-i2r884A,"Bang bhenix...insyaf ngapa bang 🤭🤭<br>Ihgstifar,,ancur Minah juga lu bang.",0,bang bhenix insyaf ngapa bang ihgstifar ancur minah juga lu bang,Neutral
zhEvCThAhzE,UgzNcwBcKaRXQtMhvBF4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzNcwBcKaRXQtMhvBF4AaABAg,@DickyDermawan-t4l5h,UCKXMeAH2LhvNBQh8BaIVL5A,"Tergantung pribadi masing2 sih. Kalau kerjaannya ekspor ya untung karena dolar hasil jualannya jadi banyak waktu dirupiahkan. Jadi debat buat apa, toh ga ngaruh juga, debat kusir ga bakalan mengubah kurs.",0,tergantung pribadi masing sih kalau kerjaannya ekspor ya untung karena dolar hasil jualannya jadi banyak waktu dirupiahkan jadi debat buat apa toh tidak ngaruh juga debat kusir tidak bakalan mengubah kurs,Positive
zhEvCThAhzE,UgxwiiTuXqpdVAuL7YN4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxwiiTuXqpdVAuL7YN4AaABAg,@sikumel-c9d,UCGCYudh1dONvgI5d3bTFZ9A,"tpi bang maap,saya yg bkerja di hongkong mlah senang krna kirim sama tp ympe y byk?semoga rupiah ympe 20 ribu YA ALLAH,biar bsa beliin 3 rumah sodara sya",0,tpi bang maap saya yang bkerja di hongkong mlah senang krna kirim sama tapi ympe y byk semoga rupiah ympe ribu ya allah biar bsa beliin rumah sodara sya,Positive
zhEvCThAhzE,UgwIbPCtxmKl3IGCgL94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwIbPCtxmKl3IGCgL94AaABAg,@murdionomurdiono9159,UCHoH8Z3403u1a31RPW36X8A,Luruskan mas bro ....biar paham . Setuju...,0,luruskan mas bro biar paham setuju,Positive
zhEvCThAhzE,UgzzDMEyenTHoN0bcud4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzzDMEyenTHoN0bcud4AaABAg,@alexandervegas8349,UC3EpqIvQ_WhzbanqZnSq-hQ,Benix oh benix,0,benix oh benix,Neutral
zhEvCThAhzE,Ugw1CCprExAeXcOyYu14AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugw1CCprExAeXcOyYu14AaABAg,@ArifSetiawan-n5p,UC33jU6j3FFZg5NQiUKMyBQA,Pertamaaa aku kamgung dsngan vidio pertamaa . Tp makin kesitu dia ternyataa antek2 npemerintahh😂😂. Irwan evandi yg nonblok,0,pertamaaa aku kamgung dsngan vidio pertamaa tapi makin kesitu dia ternyataa antek npemerintahh irwan evandi yang nonblok,Neutral
zhEvCThAhzE,Ugy6uwnjja7kYvUfWxh4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugy6uwnjja7kYvUfWxh4AaABAg,@wiraelektrindopt1495,UCDrjBXwu7ryJ3JXguqG_WRw,"Si benik ini ngaco terkesan kaya pinter tapi ngawur, ko di samain indonesia dengan china, emang produk apa yang bisa di jual / di ekspor dari indonesia, yang di ekspor cuma hasil alam yang itupun bukan untuk kepentingan negara tapi kepentingan culong",0,si benik ini ngaco terkesan kaya pinter tapi ngawur ko di samain indonesia dengan china emang produk apa yang bisa di jual di ekspor dari indonesia yang di ekspor cuma hasil alam yang itupun bukan untuk kepentingan negara tapi kepentingan culong,Neutral
zhEvCThAhzE,Ugw1XKAvwLOzJNJmJMR4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugw1XKAvwLOzJNJmJMR4AaABAg,@kristantiwidodo-l3w,UCl6NDU6_lWX89PhdBmSLFvQ,Ternyata org ini sering bicara ekonomi ternyata buzer juga,0,ternyata org ini sering bicara ekonomi ternyata buzer juga,Neutral
zhEvCThAhzE,UgzLu61iggBtmhCmd494AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzLu61iggBtmhCmd494AaABAg,@rezaadinata4886,UCqrDwsVlqul7V_tZkhIX8ow,Tolol dan bennix itu tidak bisa dipisahkan,0,tolol dan bennix itu tidak bisa dipisahkan,Negative
zhEvCThAhzE,Ugy__26ewL80V1bbvjV4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugy__26ewL80V1bbvjV4AaABAg,@ArifRahmanHakim21,UCQ8bdyrgUY8W4-9pkpKySrQ,"Ini orang pintar beda sama buzer&quot; Pemerintah rata&quot; KOSONG sama denga wapres Kosong Lompong😂😂😂 salam urang Awak,",0,ini orang pintar beda sama buzer pemerintah rata kosong sama denga wapres kosong lompong salam urang awak,Neutral
zhEvCThAhzE,Ugzh8G-3vUYiaJZ4I9V4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugzh8G-3vUYiaJZ4I9V4AaABAg,@lobstereyes6055,UCXAghQh6iyql4RiuWXNzN_g,"Import lbh besar dr export lbh diduga mmang dibuat bgtu, krn import lbh cepat dpt cuan buat para pejabat bermental calo, komisi besar lgsg msk kantong?<br>Shg kemandirian makin jd wacana sebatas mulut dan janji2.",0,import lbh besar dari export lbh diduga mmang dibuat bgtu krn import lbh cepat dpt cuan buat para pejabat bermental calo komisi besar lgsg msk kantong shg kemandirian makin jadi wacana sebatas mulut dan janji,Neutral
zhEvCThAhzE,UgzIrohBpOkekauL1xl4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzIrohBpOkekauL1xl4AaABAg,@rinayanti3085,UCbLgio9fJ3oRc52TcYIZMmg,"Emang aktifis lebih cerdas dr pejabat ya, heran😰",0,emang aktifis lebih cerdas dari pejabat ya heran,Neutral
zhEvCThAhzE,UgyNXBT8vJbyYTug_Nl4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyNXBT8vJbyYTug_Nl4AaABAg,@mauritsj.1786,UCYbCyFPWH1o_1IPy3yzS9hw,"Ternyata si Kawan yg sering bicara ttg Saham ini terindikasi Buzzeerr. Kok bisa ngomong gitu? Orang yg akal sehat saja tahu kalo rupiah melemah adalah bukti kemunduran ekonomi, yg sudah dialami sebelumny. Waleh waleh",0,ternyata si kawan yang sering bicara ttg saham ini terindikasi buzzeerr kok bisa ngomong gitu orang yang akal sehat saja tahu kalo rupiah melemah adalah bukti kemunduran ekonomi yang sudah dialami sebelumny waleh waleh,Negative
zhEvCThAhzE,UgyckT-5Jn0-tQXb50h4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyckT-5Jn0-tQXb50h4AaABAg,@AzyraHakim,UC-iwmirniAyGwAWI_Pjw26Q,Si benix ex termul,1,si benix ex termul,Neutral
zhEvCThAhzE,UgxTZhYxPzVqsHJrKm94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxTZhYxPzVqsHJrKm94AaABAg,@muhamadakmalalfarizi810,UCTOZE3mm2yVNeBxlBcPWqng,Yaelah bennix,1,yaelah bennix,Neutral
zhEvCThAhzE,Ugw2KHtQSPTkThUqr1t4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugw2KHtQSPTkThUqr1t4AaABAg,@HadainaMuflich,UCYfOaDAUEHggdFCl1FS6zCw,Salfok sama nilai 💲1 dolar 17.845 rupiah<br>Sama seperti hari kemerdekaan RI,0,salfok sama nilai dolar rupiah sama seperti hari kemerdekaan ri,Neutral
zhEvCThAhzE,UgyCuAGhAfWdi7oM0Ft4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyCuAGhAfWdi7oM0Ft4AaABAg,@oneplusoneplusoneequalthre3743,UCuprpWGYpDv6bKdnZfucWEg,Bennix Si Penjilatt omon-omon tongue 👅,0,bennix si penjilatt omon omon tongue,Neutral
zhEvCThAhzE,UgyH8bOkPvOjviKxgw94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyH8bOkPvOjviKxgw94AaABAg,@fredypaino8906,UCo_MSGu2dD2OiVjRfx_8gCQ,"Itu pendapat orang tolol om,",0,itu pendapat orang tolol om,Negative
zhEvCThAhzE,UgynWE8LSdGUiq_I-N14AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgynWE8LSdGUiq_I-N14AaABAg,@spbponsel-b5l,UCAk8bFxXAWxAnMXnMCket2g,Benix itu chanel pro pemerintah,0,benix itu chanel pro pemerintah,Neutral
zhEvCThAhzE,UgxF5gpQinT4vRwyRE54AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxF5gpQinT4vRwyRE54AaABAg,@ZeyZayni,UCml307gYP-f4vksD0BCBKbQ,Tapi bener juga rupiah melemah bagus... Yg jadi TKI keluarga nya di kampung jadi tambah banyak dapet kiriman dari anak nya yg jadi TKI...,0,tapi bener juga rupiah melemah bagus yang jadi tki keluarga nya di kampung jadi tambah banyak dapet kiriman dari anak nya yang jadi tki,Neutral
zhEvCThAhzE,UgxygvAORsCD-Dhk2Ox4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxygvAORsCD-Dhk2Ox4AaABAg,@akromwafaiq2546,UC8XOWkAq6atiifEl_rRNdKA,"Benix lagi nyawit kayaknya, padahal normalnya dia adalah investor yang bagus.<br>Semoga kembali netral lagi",0,benix lagi nyawit kayaknya padahal normalnya dia adalah investor yang bagus semoga kembali netral lagi,Positive
zhEvCThAhzE,UgwYkHciq6YNDMmf1w54AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwYkHciq6YNDMmf1w54AaABAg,@finnyamustafa8142,UC-L374GGNpAUznqI6uFnu2Q,"Ihhhh kredibilitas dan integritas Bang Ferry mahh lbh bisa dipercaya… dan penjelasannya tuh.,, bener2 mencerdaskan kita smua. Jd si bennix diragukanlah kemampuan n integritasnya… mana suka kotor dan kasar kata2nya…. Hidup bang ferry👍👍👏🏽",0,ihhhh kredibilitas dan integritas bang ferry mahh lbh bisa dipercaya dan penjelasannya tuh bener mencerdaskan kita smua jadi si bennix diragukanlah kemampuan n integritasnya mana suka kotor dan kasar kata nya hidup bang ferry,Neutral
zhEvCThAhzE,UgyeVcslqQR_ZCIgSPp4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyeVcslqQR_ZCIgSPp4AaABAg,@mampirngombe118,UC4pH7MM9qiSf7KyNNJ9_OgA,"Kalo korek kayu jd harga 10.000 kan mending kita bikin produksi sendiri.. lama2 semua barang impor jd mahal.. kita jd pada bikin KW nya..  &amp; laku Krn murah &amp; pasar kita sendiri besar..<br>Kalo kedele impor muahall, kita bakal tetep bikin tempe pake kedelai lokal.. <br>Kayak China ituu..",0,kalo korek kayu jadi harga kan mending kita bikin produksi sendiri lama semua barang impor jadi mahal kita jadi pada bikin kw nya laku krn murah pasar kita sendiri besar kalo kedele impor muahall kita bakal tetep bikin tempe pake kedelai lokal kayak china ituu,Neutral
zhEvCThAhzE,UgzOJXWEwX91txWNGh54AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzOJXWEwX91txWNGh54AaABAg,@geraldwijayatwins,UCX5-iGCEZIlx9eh0jRmGyWA,"Maaf nih, pembuat konten jg harus memiliki pola pikir juga,<br>bennix bilang  soal rupiah melemah itu menguntungkan dll saya juga tidak setuju , <br>saya juga sependapat dengan fery irwandi.<br><br>saya bukan fans berat bennix tetapi apa yang dibicarakan beliau ada benarny juga di konten yang dia buat di yt<br><br>kita harus mengambil informasi yang baik dan buang informasi yang tidak ingin didengar.",0,maaf nih pembuat konten jg harus memiliki pola pikir juga bennix bilang soal rupiah melemah itu menguntungkan dll saya juga tidak setuju saya juga sependapat dengan fery irwandi saya bukan fans berat bennix tetapi apa yang dibicarakan beliau ada benarny juga di konten yang dia buat di yt kita harus mengambil informasi yang baik dan buang informasi yang tidak ingin didengar,Negative
zhEvCThAhzE,Ugz1a_dC4taNaRKcJcN4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugz1a_dC4taNaRKcJcN4AaABAg,@ulyahikmawati7560,UC4FqfoukcdluAR14Cd9ornQ,"Pinter banget, sayangnya baca 0,90 (nol koma sembilan puluh) aja salah. <br>0,90 itu di bacanya yg benar (nol koma sembilan nol) <br>Feri Irwandi Pinter kepinteren jdi sok2 an pinter😅",0,pinter banget sayangnya baca nol koma sembilan puluh saja salah itu di bacanya yang benar nol koma sembilan nol feri irwandi pinter kepinteren jdi sok an pinter,Neutral
zhEvCThAhzE,UgzXL3iZKBKlxikts794AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzXL3iZKBKlxikts794AaABAg,@zandyakids598,UCKMdO-ASR73zMm0xZsRnEow,"Itu Comment Rupiah Melemah Bagus adalah Bagian TerMul-TerWoWo. Bung Rocky Gerung mengatakan Presiden ke 8 ini memang Tolol, Bajingan😢😢😢",0,itu comment rupiah melemah bagus adalah bagian termul terwowo bung rocky gerung mengatakan presiden ke ini memang tolol bajingan,Negative
zhEvCThAhzE,UgyVB9u_Przw31I8-cZ4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgyVB9u_Przw31I8-cZ4AaABAg,@MasSiloMasingai_Official,UCD8dqGZlfPavVRBdhZoXfCw,"Benix mah, Anaknya Soros...",0,benix mah anaknya soros,Neutral
zhEvCThAhzE,UgwxJjW9i4VokhT9sqd4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwxJjW9i4VokhT9sqd4AaABAg,@happyworld76-h5c,UCH3LspFpvTvRpoxHhV4JRBQ,"Tapi banyak tuh penyefonk nya sih Benix 😅,  awal2 gw dengerin dia masih enak tapi makin lama makin kesini, udah gitu setiap mulai selalu Gila... !! Gawat... !! Konten nya bisa meludah tapi nanti dikonten berikutnya dijilat ludah nya 😅",0,tapi banyak tuh penyefonk nya sih benix awal gw dengerin dia masih enak tapi makin lama makin kesini udah gitu setiap mulai selalu gila gawat konten nya bisa meludah tapi nanti dikonten berikutnya dijilat ludah nya,Neutral
zhEvCThAhzE,Ugx7uI7J7njsEadR-Zl4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugx7uI7J7njsEadR-Zl4AaABAg,@slowlivingindonesia2024,UCKbXElAS5LRnBih7MyN0XLg,"Si Bennix ini udah ketahuan banget buzzerp sejak banyak bikin konten tanpa nalar logika sehat di bidang keuangan, plus sok2an dimasukin pula unsur2 konspiratif seakan pemerintahan skrg banyak dibenci oleh pihak asing, ya kalo itu sih bener, tapi pihak asingnya adalah investor yg sebulanan ini nett sale terus di bursa. Makan tuh IHSG lo yg makin nyungsep",0,si bennix ini udah ketahuan banget buzzerp sejak banyak bikin konten tanpa nalar logika sehat di bidang keuangan plus sok an dimasukin pula unsur konspiratif seakan pemerintahan sekarang banyak dibenci oleh pihak asing ya kalo itu sih bener tapi pihak asingnya adalah investor yang sebulanan ini nett sale terus di bursa makan tuh ihsg lo yang makin nyungsep,Neutral
zhEvCThAhzE,UgzxHBCJkk5gP9euZ354AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzxHBCJkk5gP9euZ354AaABAg,@danisyafrudin6160,UC51k0M1IGCVQOlazWYkoYDQ,Para pejabat negara ini di gaji hanya untuk mengelola pajak dan hutang Negara karena hasil kekayaan alam hanya untuk pemimpin dan pejabat negara dan para oligarki.,0,para pejabat negara ini di gaji hanya untuk mengelola pajak dan hutang negara karena hasil kekayaan alam hanya untuk pemimpin dan pejabat negara dan para oligarki,Neutral
zhEvCThAhzE,UgzkqwRSDQWGD1RnuIV4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzkqwRSDQWGD1RnuIV4AaABAg,@eddysunaryadi189,UCYczsjQG2OOjtWtQei_FFoA,Benix tersungkur kena KO Fery,9,benix tersungkur kena ko fery,Neutral
zhEvCThAhzE,UgxwfEGsM7B8S3Ql0294AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxwfEGsM7B8S3Ql0294AaABAg,@Haris-o5b9x,UCq5X15WDPNa7rPjasI-TOlw,"FERRY TA! CONGOR BUSSER ASING! MIRIP ROY CS YG SUKA SOK2AN PAKAR, ADAHAL ZONK, JIJIK GW  SAMA CONGOR SI FERRY TA!",0,ferry ta congor busser asing mirip roy cs yang suka sok an pakar adahal zonk jijik gw sama congor si ferry ta,Neutral
zhEvCThAhzE,Ugz2uFzfRIWNdfBTPAp4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugz2uFzfRIWNdfBTPAp4AaABAg,@surupsirep8382,UCw68LdZunRzRHDR5MFazUxA,"Rupiah lemah bagus itu, bagi orang yang waktu sekolah ketiduran 😊😊😊",5,rupiah lemah bagus itu bagi orang yang waktu sekolah ketiduran,Positive
zhEvCThAhzE,UgwUL8QlA0nEHZK6RgF4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwUL8QlA0nEHZK6RgF4AaABAg,@hattavino7850,UCa8fu6R59c5q_VSh6AaMPNQ,Yang wajib di lemahkan pemerintah dan DPR...<br>Kalo perlu ganti yang punya pikiran kepada rakyat...,6,yang wajib di lemahkan pemerintah dan dpr kalo perlu ganti yang punya pikiran kepada rakyat,Neutral
zhEvCThAhzE,UgxGa7P7ltqPMlCJHbx4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxGa7P7ltqPMlCJHbx4AaABAg,@asepmuliana6946,UCU4YCeyH450vsqlg7sJlkWg,Benix itubkl ngomong kyk ekonom kawakan,4,benix itubkl ngomong kyk ekonom kawakan,Neutral
zhEvCThAhzE,UgwjWldqh4xi6usNNJl4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwjWldqh4xi6usNNJl4AaABAg,@MasRoy-o8v,UCley3ivHi0Zy2WqrHeYY-9Q,BEGINILAH INDONESIA NEGARA PERAMPOK2 DAN MAFIA2 BERJAMAAH KORUPSI KOLUSI NEPOTISME DI KEKUASAAN SEBELUMNYA DAN BERKELANJUTAN,0,beginilah indonesia negara perampok dan mafia berjamaah korupsi kolusi nepotisme di kekuasaan sebelumnya dan berkelanjutan,Negative
zhEvCThAhzE,UgxVJBMzQ3ORbivC8mR4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxVJBMzQ3ORbivC8mR4AaABAg,@animecerdas7984,UCxS9KO-EN3ni51V82NF5jYQ,"Rupiah melemah hutang bertambah,,,, harga lebih mahal.",0,rupiah melemah hutang bertambah harga lebih mahal,Negative
zhEvCThAhzE,Ugzs_JP1aYp0Pau3Ihx4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugzs_JP1aYp0Pau3Ihx4AaABAg,@jjjjjjjjjjjjjjjjjjjjjjjjj78,UCIHLF5LAuchHFd6CwUNCLvA,"Ini orang bodoh  bilang Indonesia maju, asal kmu tau sampai kiamatpun Indonesia GK bisa maju.",0,ini orang bodoh bilang indonesia maju asal kmu tau sampai kiamatpun indonesia gk bisa maju,Positive
zhEvCThAhzE,Ugwp3y_oFylZm7h8ppF4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=Ugwp3y_oFylZm7h8ppF4AaABAg,@FajarHidayat-h3c,UCGxtSeWrqHkcVixtaYAaAKA,Bangsat lu bang,0,bangsat lu bang,Neutral
zhEvCThAhzE,UgwicZGGnS4DdI429xh4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgwicZGGnS4DdI429xh4AaABAg,@abulainin5327,UCXboQp5i8P6AeyFQDJtGtDw,Fery smart banget!,6,fery smart banget,Neutral
zhEvCThAhzE,UgzbGDKLkwzhCMRAJjx4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzbGDKLkwzhCMRAJjx4AaABAg,@blessedbetta7119,UCYo-V959Du03BIaCMy72AUg,Buzzer buzzer. Dibayar berapa ya mereka? Emang ngga ada kerjaan halal lain apa?,0,buzzer buzzer dibayar berapa ya mereka emang ngga ada kerjaan halal lain apa,Neutral
zhEvCThAhzE,UgxLHOmf40rrMkXApyp4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxLHOmf40rrMkXApyp4AaABAg,@NurulAini-fg5rn,UC8NwpTCQy3jrcmkxjXovQpA,"Perlemahan rupiah bagus itu pemikiran orang bodoh bin tolol  double kill bodohnya,",0,perlemahan rupiah bagus itu pemikiran orang bodoh bin tolol double kill bodohnya,Negative
zhEvCThAhzE,UgxLJfSDiggK2s12Xb94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgxLJfSDiggK2s12Xb94AaABAg,@arizalburhanudin4205,UCpJU3GviWvUjjvIKBM8Cg-A,Halah vidio potongan.tonton full.nntn sepotong2 gagal faham😂😂,0,halah vidio potongan tonton full nntn sepotong gagal faham,Negative
zhEvCThAhzE,UgzuH61a1JseTfwc3n94AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzuH61a1JseTfwc3n94AaABAg,@ipanpadilah4993,UC4VFeHe-4k5UjGHkZnAd5Dw,"Pikiran sempit,,memuji pemerintahan yang omon omon",0,pikiran sempit memuji pemerintahan yang omon omon,Neutral
zhEvCThAhzE,UgzkZpZPzwmoeakfdil4AaABAg,https://www.youtube.com/watch?v=zhEvCThAhzE&lc=UgzkZpZPzwmoeakfdil4AaABAg,@yansenmaruli7758,UCIyshphOblfB_oHOi41bRAQ,"Pelemahan Rupiah bagus kalau kita negara eksportir, masalahnya kita lebih banyak impor nya maka dari itu jadi tambah boncossssss",0,pelemahan rupiah bagus kalau kita negara eksportir masalahnya kita lebih banyak impor nya maka dari itu jadi tambah boncossssss,Positive
