Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned Comment,Sentiment,Confidence Score
UgwvB7aOo_td8e_jJKt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwvB7aOo_td8e_jJKt4AaABAg,@Do_dhan1,UCYWekZKCAU8cNWfOXxgvr3g,"Mahasiswa sesekali coba demo keistana. Paparkan data seperti ini. Baru elegan kalian, jangan cuma modal congor dan keroyokan ajaa",0,"Mahasiswa sesekali coba demo keistana. Paparkan data seperti ini. Baru elegan kalian, jangan cuma modal congor dan keroyokan ajaa",negative,0.995507001876831
Ugw8zx7X9A6zPRJ-del4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw8zx7X9A6zPRJ-del4AaABAg,@iyanjax0607,UC5oZytyb4GttLgk_3M8wfLA,Semoga pemerintah nonton ini 😂,0,Semoga pemerintah nonton ini 😂,negative,0.8039146065711975
UgwrA-LSSdwR1awxisd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwrA-LSSdwR1awxisd4AaABAg,@masono5650,UCPXCYnsUZ-k2Hc4yNJFYBeA,"btw, ketua BGN yg ngurusi MBG ditangkap kerana KORUPSI ijin dapur",0,"btw, ketua BGN yg ngurusi MBG ditangkap kerana KORUPSI ijin dapur",neutral,0.9173338413238525
UgyQi0m3X3qEC_x8cVV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyQi0m3X3qEC_x8cVV4AaABAg,@robitroziqin719,UCPnFDQDATrbz8YgFYoWWVBQ,"Perketat control, investigasi, transparan. Lakukanlah bertahan dan manfaatkan ai untuk cek anggaran semua tempat good luck mbg",0,"Perketat control, investigasi, transparan. Lakukanlah bertahan dan manfaatkan ai untuk cek anggaran semua tempat good luck mbg",positive,0.9037775993347168
Ugys9np74BNyOKe-MbN4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugys9np74BNyOKe-MbN4AaABAg,@pasekbudiasa2156,UCRpgPC04IMwt6CdBgSio5Jg,"Mbg itu bagus untuk masyarakat di plosok dan masyarakat kecil,, cuma oknum tidak bertanggung jawab itu harus di singkirkan.",1,"Mbg itu bagus untuk masyarakat di plosok dan masyarakat kecil,, cuma oknum tidak bertanggung jawab itu harus di singkirkan.",negative,0.9968370199203491
UgyMZmTNnAyHGJGlZYt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyMZmTNnAyHGJGlZYt4AaABAg,@muhaiminwidiono7738,UCkjcKiFk9Q7RVEdZiox0jBw,Masyarakat miskin dan kekurangan perlu uluran pemerintah....dengan MBG...trus anak- anak kampung dan desa yang jarang makan kalo berangkat ke Sekolah....luu..luu pade yang mo kasih....??? Atau jatah korupsi bapak mak lu hilang....,0,Masyarakat miskin dan kekurangan perlu uluran pemerintah....dengan MBG...trus anak- anak kampung dan desa yang jarang makan kalo berangkat ke Sekolah....luu..luu pade yang mo kasih....??? Atau jatah korupsi bapak mak lu hilang....,negative,0.9977619647979736
UgzG04JkD0Nlvf01ENV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzG04JkD0Nlvf01ENV4AaABAg,@fatin9413,UCL4khXyBuSnB00dKwPTEOaw,Setuju dgn paparan Pak Gema Dari Astronacci.set target lg agar tepat sasaran.,0,Setuju dgn paparan Pak Gema Dari Astronacci.set target lg agar tepat sasaran.,positive,0.8068358898162842
UgxHq6DfB7uGIavfhJJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxHq6DfB7uGIavfhJJ4AaABAg,@pujianin4871,UCXvrgCG9Nr1pROgTQAYFFvg,Sukses sll prof 💪🤝,0,Sukses sll prof 💪🤝,negative,0.5693798065185547
Ugwd_jkmMHZWNl2x4it4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugwd_jkmMHZWNl2x4it4AaABAg,@Intel_DigitaL,UCH8RC-GA-UGqiGwEguKlQkA,Uang 1 T di olah jd tai setiap hari,0,Uang 1 T di olah jd tai setiap hari,neutral,0.9385258555412292
UgwlW5M7CWEvsBKlYjt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwlW5M7CWEvsBKlYjt4AaABAg,@nasabadiofficial409,UCI7_o9iovBXiCd6Jr7tPCsg,"MBG dan KOPDES 10.000% merugikan negara, akibat program yang di buat tidak jelas System, Skema dan pelaksananya, POLRI dan TNI yang pegang semua program.. Lah emang ga melanggar aturan negara dan UUD  pelaksana TNI dan POLRI, skrg siapa yang bisa audit POLRI dan TNI, ini namanya membuat aturan hukum dan melanggar aturan Hukum itu sendiri😂😂😂... <br><br>Skema, Analisis, Teknis, Pelaksana, pengawasan  dan team uaditnya siapa..??<br><br>Itu 10.000% kesalahan yg punya program dan wajib di adili dan dihukum pidana, sudah merugikan uang negara ratusan Triliun.",0,"MBG dan KOPDES 10.000% merugikan negara, akibat program yang di buat tidak jelas System, Skema dan pelaksananya, POLRI dan TNI yang pegang semua program.. Lah emang ga melanggar aturan negara dan UUD pelaksana TNI dan POLRI, skrg siapa yang bisa audit POLRI dan TNI, ini namanya membuat aturan hukum dan melanggar aturan Hukum itu sendiri😂😂😂... Skema, Analisis, Teknis, Pelaksana, pengawasan dan team uaditnya siapa..?? Itu 10.000% kesalahan yg punya program dan wajib di adili dan dihukum pidana, sudah merugikan uang negara ratusan Triliun.",negative,0.9935217499732971
UgySOfdbatEMs-xmP6B4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgySOfdbatEMs-xmP6B4AaABAg,@rambalibetuah,UCRQhoSQv9RkfgruWJJkCwWQ,Baiknya belikan buku paket gratis untuk semua peserta didik,0,Baiknya belikan buku paket gratis untuk semua peserta didik,neutral,0.9458181858062744
Ugzg64nQA-Ke0yky_gh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugzg64nQA-Ke0yky_gh4AaABAg,@initiallblast,UCmKOGisj08RzpcUB3GV5QPg,"Betul, penangkapan koruptor-koruptor mbg, ya hadapi juga malah makin sentimen negatif fiskal, bukan malah  jd hero/glorifikasi, krn damage had been done. Kecuali dari awal kontrak ada penalti, bisa miskin kan sbl uang korup nya raib. Ini sudah raib, blun lg nunggu persidangan yg berlarut2. Mindset fiskal begini ya mesti punishment, full stop! Silakan pengganti klo mau lanjut mbg ya cari fund lain jangan bebani fiskal apbn lagi dong, blun lg fund raise nya lanjut nya tsb mesti nutup minus / hutang hitungan nya itu ampe menunggu persidangan selesai. Collateral lah Apalagi setelah persidangan selesai tidak balik sesuai damage had been done tsb.",0,"Betul, penangkapan koruptor-koruptor mbg, ya hadapi juga malah makin sentimen negatif fiskal, bukan malah jd hero/glorifikasi, krn damage had been done. Kecuali dari awal kontrak ada penalti, bisa miskin kan sbl uang korup nya raib. Ini sudah raib, blun lg nunggu persidangan yg berlarut2. Mindset fiskal begini ya mesti punishment, full stop! Silakan pengganti klo mau lanjut mbg ya cari fund lain jangan bebani fiskal apbn lagi dong, blun lg fund raise nya lanjut nya tsb mesti nutup minus / hutang hitungan nya itu ampe menunggu persidangan selesai. Collateral lah Apalagi setelah persidangan selesai tidak balik sesuai damage had been done tsb.",negative,0.9972649812698364
UgzpBUovaGd-Sr1Q0r54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzpBUovaGd-Sr1Q0r54AaABAg,@muhaiminwidiono7738,UCkjcKiFk9Q7RVEdZiox0jBw,Masa ngasih makan generasi yang akan datang trus suruh stop....waras kah otaknya ???,0,Masa ngasih makan generasi yang akan datang trus suruh stop....waras kah otaknya ???,negative,0.9990094900131226
UgyRjd_gqZTqzC0RyMZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyRjd_gqZTqzC0RyMZ4AaABAg,@rahmatrendy41,UCnoZgaTSXkb7xnyJKaPt7IA,Mahasiswa mahasiswa. kocak.,0,Mahasiswa mahasiswa. kocak.,negative,0.9666070938110352
UgxLpeZcHwqFxLMGjTZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxLpeZcHwqFxLMGjTZ4AaABAg,@AgaLigio,UCyc-jLhmbrmIeWEtMtTkKwQ,Makasi prof .. anda org baik semoga Indonesia bisa menjadi negara yg lebih baik<br>Sehat trus org&quot; baik 🌹,1,Makasi prof .. anda org baik semoga Indonesia bisa menjadi negara yg lebih baik Sehat trus org&quot; baik 🌹,positive,0.9829747080802917
UgygEVh0F74pbexc7Dh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgygEVh0F74pbexc7Dh4AaABAg,@rudiprastiyo5493,UCoB8ZrpEnrwaURoVOO1hyfg,Stop MBG ajang bancakan orang2 Dan pemilik dapur MBG,0,Stop MBG ajang bancakan orang2 Dan pemilik dapur MBG,negative,0.9767756462097168
UgxmG9Rn5xlHb5h-mxx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxmG9Rn5xlHb5h-mxx4AaABAg,@ErikKillmonger-w1p,UChNSSi0eEzsFOw42N_AmJAg,Mahasiswa sekarang nonton film pengabdi setan lalu percaya kalo kuntilanak itu nyata,0,Mahasiswa sekarang nonton film pengabdi setan lalu percaya kalo kuntilanak itu nyata,negative,0.9983704686164856
UgxYZeEVYpqlweHKJrh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxYZeEVYpqlweHKJrh4AaABAg,@IrwanArifin-iz9hv,UCeaWmDg71Jg9nHgzm9lnNKA,Trs berikan pencerahan bang,0,Trs berikan pencerahan bang,positive,0.5080388188362122
UgwpMUmoAw_SQdYYlON4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwpMUmoAw_SQdYYlON4AaABAg,@carolinesujana7944,UCjfc-mqrIVA3XnJvb4YmNmQ,Byk yg bisa jd influencer. Jarang yg pinter. Teruslah speak up dan mengedukasi,68,Byk yg bisa jd influencer. Jarang yg pinter. Teruslah speak up dan mengedukasi,positive,0.48265790939331055
UgxUEC_TXvONfsc9OlJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxUEC_TXvONfsc9OlJ4AaABAg,@tanpanama-io4pn,UCC6plNPuHBsinfeDEmGCJnw,DI MASARAKAT SEPERTI LANCAR2 AJA MBG PENOPANG EKONOMI RAKYAT KARNA ADA OERPUTARAN UANG DI MASARAKAT .KALAU PAK PRABOWO TURUN APAKAH DANANTARA DAN DSI AKAN BERLANJUT? ATAU AKAN BUAT HUTANG KE IMF LAGI ?,0,DI MASARAKAT SEPERTI LANCAR2 AJA MBG PENOPANG EKONOMI RAKYAT KARNA ADA OERPUTARAN UANG DI MASARAKAT .KALAU PAK PRABOWO TURUN APAKAH DANANTARA DAN DSI AKAN BERLANJUT? ATAU AKAN BUAT HUTANG KE IMF LAGI ?,negative,0.9900944828987122
UgzXphjoWTUrQw1R1jd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzXphjoWTUrQw1R1jd4AaABAg,@huseingalih2249,UCwsbjEvzud3680euUxZK9uQ,Mantap...Luar biasa Mencerahkan...Dukung MBG 100%,0,Mantap...Luar biasa Mencerahkan...Dukung MBG 100%,positive,0.9949586987495422
UgwMr-oP9x6VFQxMMo54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwMr-oP9x6VFQxMMo54AaABAg,@ashvedder1947,UCMyuLBt28Oc5fkwDodjZvgA,"coba deh tonton ulang debat capres, di situ sudah jelas tujuan awalnya sudah salah,bahkan ganjar jelaskan masalah stunting dan ganjar tidak setuju akan hal itu",0,"coba deh tonton ulang debat capres, di situ sudah jelas tujuan awalnya sudah salah,bahkan ganjar jelaskan masalah stunting dan ganjar tidak setuju akan hal itu",negative,0.979662299156189
UgwvId_kO76krzT9vIl4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwvId_kO76krzT9vIl4AaABAg,@TobatTobat-p7s,UC53rfjD7muzoXGXZx5zNh3A,"Percuma lu jelaskan bang orang bodoh gak mau baca/ dengar ini ,yang ada di pikiran nya kritik abis meskipun sumber berita nya hoak",1,"Percuma lu jelaskan bang orang bodoh gak mau baca/ dengar ini ,yang ada di pikiran nya kritik abis meskipun sumber berita nya hoak",negative,0.9990901947021484
UgxC5rSk9LsMnWF6BPV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxC5rSk9LsMnWF6BPV4AaABAg,@StaffAdminklinik,UC-GkMk_LN3DPQ2KNG40B4tA,"pak ini kan katanya untuk mengatasi stunting ya dan, tapi ko di SD kamung saya ngak dapat ya, padahal kan disana SD benar-benar dipedalaman, tapi ngak dapat mbg",0,"pak ini kan katanya untuk mengatasi stunting ya dan, tapi ko di SD kamung saya ngak dapat ya, padahal kan disana SD benar-benar dipedalaman, tapi ngak dapat mbg",negative,0.9744229316711426
UgwNPfFcpi2orLPzn6Z4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwNPfFcpi2orLPzn6Z4AaABAg,@LazyBoy-y9r,UCrqnv-8vAWtW_ZReRy9mBbw,Pas banget hari ini ponakan saya dapet mbg ada belatung nya awokawok😂,5,Pas banget hari ini ponakan saya dapet mbg ada belatung nya awokawok😂,negative,0.7040131092071533
UgzlqwAnuiwGac6Y1s54AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzlqwAnuiwGac6Y1s54AaABAg,@mustben_chanel1430,UCI6HghCAbH7FMBeXRzN5JWA,"Klo menurut aku yg cuma tamatan smp. Klo aku amati. Mbg pada dasar nya bagus. Tapi sistem ,pengelolaan, dan pengawasan nya jg yg kudu dperbaiki dn dipetketat . Dan  mnurut pengamatan saya mereka yg dot projek mbg kbyakn orang2 kalangn tertentu, kek orang partai dsbgainya, lalu krja di dpur mbg rata2 bukn dr wrga skitar dapur tapi dr relasi dan koneksi. Dan dr makanan dr mbg byk yg tdk termasuk  makanan bergizi,bhkn ada yg mmbusuk.untuk menu maknn itu saya sring mlihat nilai gizi nya maaih mines..",1,"Klo menurut aku yg cuma tamatan smp. Klo aku amati. Mbg pada dasar nya bagus. Tapi sistem ,pengelolaan, dan pengawasan nya jg yg kudu dperbaiki dn dipetketat . Dan mnurut pengamatan saya mereka yg dot projek mbg kbyakn orang2 kalangn tertentu, kek orang partai dsbgainya, lalu krja di dpur mbg rata2 bukn dr wrga skitar dapur tapi dr relasi dan koneksi. Dan dr makanan dr mbg byk yg tdk termasuk makanan bergizi,bhkn ada yg mmbusuk.untuk menu maknn itu saya sring mlihat nilai gizi nya maaih mines..",positive,0.5452927350997925
UgzqHAqYlvnj6n0Wc_R4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzqHAqYlvnj6n0Wc_R4AaABAg,@Ikansegardaripulau,UCQ5kMm7XmdoisCc96-Qfg-g,"Prof bahas juga pemangkasan anggaran pada departemen lain, seperti Dinas pendidikan yg disebabkan oleh program MBG dan koperasi merah putih,. Soalnya istri saya dan teman&quot; guru tanda tangan SK PKKK paruh waktu tapi tidak di gaji,. alasannya karena anggarannya tidak ada. Gmana itu prof, ? Mohon pencerahan nya.🙏",0,"Prof bahas juga pemangkasan anggaran pada departemen lain, seperti Dinas pendidikan yg disebabkan oleh program MBG dan koperasi merah putih,. Soalnya istri saya dan teman&quot; guru tanda tangan SK PKKK paruh waktu tapi tidak di gaji,. alasannya karena anggarannya tidak ada. Gmana itu prof, ? Mohon pencerahan nya.🙏",negative,0.9084885716438293
UgxIUDan1dkNacBCFYZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxIUDan1dkNacBCFYZ4AaABAg,@Shade23456,UChTJHn1FHRr7KKsd_fx5hIQ,"Terlalu ngejilat prabowo<br>Gimana mungkin program unggulan nya di korupsi, udah dijelaskan sama masyarakat kalo ini lahan basah karena mekanisme nya yng jelek tapi tetep jalan aja, dan baru 2 tahun baru Dadan di tangkap? <br>Dia sebodoh itu kah sampe dibawah hidung sendiri korupsi terjadi, tapi baru setelah 2 tahun terendus sama dia. <br><br>Design prabowo bagus gimana? Kalo desainnya bagus, dari awal udah jelas perintah nya MBG itu khusus penerimanya bagi masyarakat bawah, ga dipaksain ke seluruh kalangan",0,"Terlalu ngejilat prabowo Gimana mungkin program unggulan nya di korupsi, udah dijelaskan sama masyarakat kalo ini lahan basah karena mekanisme nya yng jelek tapi tetep jalan aja, dan baru 2 tahun baru Dadan di tangkap? Dia sebodoh itu kah sampe dibawah hidung sendiri korupsi terjadi, tapi baru setelah 2 tahun terendus sama dia. Design prabowo bagus gimana? Kalo desainnya bagus, dari awal udah jelas perintah nya MBG itu khusus penerimanya bagi masyarakat bawah, ga dipaksain ke seluruh kalangan",negative,0.9968495965003967
Ugw_9cVZiVHc9AV0Chh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw_9cVZiVHc9AV0Chh4AaABAg,@taufikfirmansyah2167,UCUWmzGoT3klOvos6sfMA9RQ,bagaimana dengan insentif per hari 6 jt x 30.000 mitra = 180 miliar perhari  ko ? apakah masih aman,0,bagaimana dengan insentif per hari 6 jt x 30.000 mitra = 180 miliar perhari ko ? apakah masih aman,negative,0.9120513796806335
Ugx5JuzAtgTsxpECZr14AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugx5JuzAtgTsxpECZr14AaABAg,@CVRIUNGANUGERAHJAYAABADI,UCFBE8vVF-5oWME8_MDSZgZw,"Luar biasa prof, ini yang saya sampaikan ke mahasiswa-mahasiswa saya meskipun versi Prof jauh lebih komprehensif dengan dukungan data. Ijin saya share untuk mahasiswa-mahasiswa saya ya Prof. Hatur nuhun...",0,"Luar biasa prof, ini yang saya sampaikan ke mahasiswa-mahasiswa saya meskipun versi Prof jauh lebih komprehensif dengan dukungan data. Ijin saya share untuk mahasiswa-mahasiswa saya ya Prof. Hatur nuhun...",positive,0.9552083015441895
UgyfnNpqxJKxHW-eoMx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyfnNpqxJKxHW-eoMx4AaABAg,@armynj15,UCyNpkSvb58M5lhiiRHjVPRg,"Dr Rapat BGN - DPR, 15Jun&#39;26:<br><br>Mestinya BUKAN HANYA SOAL &quot;REFOCUSING&quot;, TP TTG RE-ORGANISASI &amp; DE-REGULASI &quot;PERANGKAT PELAKSANA M.B.G&quot; ITU (SPT &quot;YAYASAN2 BERBAU NEPOTISME-KOLUSI-KORUPSI&quot; ITU) YG DISOROT, DIUNGKAP, &amp; DIPERBAIKI (BUKAN HANYA MERUBAH PASAL2 PERPRES-NYA, TP DI &quot; KONTROL PELAKSANAAN&quot; REALISASI &quot;DIATAS MEJA&quot; &amp; &quot;DI LAPANGAN&quot; !!)...BAGAIMANAA ??. ✊️🇮🇩🇮🇩<br><br>Memang cocok n bagus MBG dipimpin Ibu2 YG KOMPETEN &amp; HEBAT... MAJU &amp; BERJAYALAH EMAK2 &quot;TIANG  NEGARA&quot; N.K.R.I !!!. ✊️🇮🇩🇮🇩🇮🇩",0,"Dr Rapat BGN - DPR, 15Jun&#39;26: Mestinya BUKAN HANYA SOAL &quot;REFOCUSING&quot;, TP TTG RE-ORGANISASI &amp; DE-REGULASI &quot;PERANGKAT PELAKSANA M.B.G&quot; ITU (SPT &quot;YAYASAN2 BERBAU NEPOTISME-KOLUSI-KORUPSI&quot; ITU) YG DISOROT, DIUNGKAP, &amp; DIPERBAIKI (BUKAN HANYA MERUBAH PASAL2 PERPRES-NYA, TP DI &quot; KONTROL PELAKSANAAN&quot; REALISASI &quot;DIATAS MEJA&quot; &amp; &quot;DI LAPANGAN&quot; !!)...BAGAIMANAA ??. ✊️🇮🇩🇮🇩 Memang cocok n bagus MBG dipimpin Ibu2 YG KOMPETEN &amp; HEBAT... MAJU &amp; BERJAYALAH EMAK2 &quot;TIANG NEGARA&quot; N.K.R.I !!!. ✊️🇮🇩🇮🇩🇮🇩",negative,0.8454415202140808
Ugz4jtGZHmkSzaNkyvh4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugz4jtGZHmkSzaNkyvh4AaABAg,@garethbarry8871,UCmxMy9HF7hB6FqVg6v5bVRQ,MAHASEWA KAN GAK PINGIN ADIK2NYA YANG DIPELOSOK JADI PINTER... SESUAI DENGAN HARAPAN SOROS.,0,MAHASEWA KAN GAK PINGIN ADIK2NYA YANG DIPELOSOK JADI PINTER... SESUAI DENGAN HARAPAN SOROS.,negative,0.9285315275192261
Ugy8-GkZvYCNyUHZUvZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugy8-GkZvYCNyUHZUvZ4AaABAg,@herianto9576,UC0wYEem76x4wwABYdlpatuA,"Mantap Prof....ini baru kritik..<br>Dengan kajian dan data...ada marah, tekanan untuk berfikir tapi tidak ada caci maki, fitnah dll...Profesor yg lain ada rasa malu gak...hehehe",0,"Mantap Prof....ini baru kritik.. Dengan kajian dan data...ada marah, tekanan untuk berfikir tapi tidak ada caci maki, fitnah dll...Profesor yg lain ada rasa malu gak...hehehe",positive,0.9296278953552246
Ugw8iDNAg72pmYA89PJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw8iDNAg72pmYA89PJ4AaABAg,@yop6632,UCoYpV9YE25XgOTJRbOtgZOA,Yang bikin nyesek itu ketika terjadi korupsi di MBG tapi sangat lambat ditindak. Rakyat sudah tidak percaya lagi.,3,Yang bikin nyesek itu ketika terjadi korupsi di MBG tapi sangat lambat ditindak. Rakyat sudah tidak percaya lagi.,negative,0.9989832043647766
UgwvWwFOv9_X0fqFwjx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwvWwFOv9_X0fqFwjx4AaABAg,@Thesentul2009,UCcIFQLy29s1wMJ4ANWkSsLg,"Prof bisakah di analisa program Koperasi Desa Merah Putih. Akankah nasibnya sama dengan MBG, dana besar tanpa perencanaan yang matang dan akankah ada oknum oknum yang dipilih lagi dll, Masalahnya adalah Trust yang saat ini harus dibangun,",0,"Prof bisakah di analisa program Koperasi Desa Merah Putih. Akankah nasibnya sama dengan MBG, dana besar tanpa perencanaan yang matang dan akankah ada oknum oknum yang dipilih lagi dll, Masalahnya adalah Trust yang saat ini harus dibangun,",negative,0.9956913590431213
UgyyxlMrPr5l7I1iqBd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyyxlMrPr5l7I1iqBd4AaABAg,@adinugrohos.2914,UCmFrtSrp5ciw4rYtTNfCkhA,nice kritik yang sangat membangun dan solutif,2,nice kritik yang sangat membangun dan solutif,positive,0.9863763451576233
UgylroyCSvQ7MA9os9Z4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgylroyCSvQ7MA9os9Z4AaABAg,@MochamadIbnuRohman,UCc2SvmHf9jJusldZ9FG-PYg,"maaf, gak semua suplier yg kurang ajar, tapi oknum SPPG yg ngajarin dg cara pengen barang dg harga murah tapi d nota nya pengen d tulis mahal... supplier mau gk mau kurangin kualitas barangnya dong...<br>dh banyak viral d medsos oknum SPPG yg nego2 k supplier seperti ini...",0,"maaf, gak semua suplier yg kurang ajar, tapi oknum SPPG yg ngajarin dg cara pengen barang dg harga murah tapi d nota nya pengen d tulis mahal... supplier mau gk mau kurangin kualitas barangnya dong... dh banyak viral d medsos oknum SPPG yg nego2 k supplier seperti ini...",negative,0.9948264956474304
Ugw0IBSfNRwPargjuWJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw0IBSfNRwPargjuWJ4AaABAg,@MellaKrisany-kg8zw,UCak6N38s2W8L1f2lwuv-ZkA,"Mbg kan anggaran nya di potong dr  pendidikan dan kesehatan, itu jg penting, gmn nasib guru, gmn kesehatab di mana banyak yg ga bisa bayar premi, gmn jalan2 rusak di desa2 dan daerah 3 T, mrk apakah uda merata pembagian mbg nya, mbg dapur2 nya banyak di jawa barat, daerah miskin dapur masi minim, mau ga pindahin dapur ke pelosok2, mrk utk ke sekolah juga mesti tempuh jalan rusak, jauh dr rumah2 nya,,,, ayo prioritas utama dulu program nya, benahi desa2 terpencil, kabupaten2 di mana anggaran mrk juga di potong utk koperasi merah putih, jgn mikir mbg aja gede anggaran nya, yg hilang uda trilyun, hrs merata lah, kan anak buah presiden banyak sampe di atas 100 org,,,",0,"Mbg kan anggaran nya di potong dr pendidikan dan kesehatan, itu jg penting, gmn nasib guru, gmn kesehatab di mana banyak yg ga bisa bayar premi, gmn jalan2 rusak di desa2 dan daerah 3 T, mrk apakah uda merata pembagian mbg nya, mbg dapur2 nya banyak di jawa barat, daerah miskin dapur masi minim, mau ga pindahin dapur ke pelosok2, mrk utk ke sekolah juga mesti tempuh jalan rusak, jauh dr rumah2 nya,,,, ayo prioritas utama dulu program nya, benahi desa2 terpencil, kabupaten2 di mana anggaran mrk juga di potong utk koperasi merah putih, jgn mikir mbg aja gede anggaran nya, yg hilang uda trilyun, hrs merata lah, kan anak buah presiden banyak sampe di atas 100 org,,,",negative,0.9948058724403381
Ugxwd86G4l2LLI1gREV4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugxwd86G4l2LLI1gREV4AaABAg,@waregapp2937,UCuLceCUrLAT5CFKBzznILZw,"Semua Sistem &amp; Program tidak ada yang sempurna, pasti akan ada Revisi di saat prosesnya. Klo sistem salah di revisi sistemnya, klo actornya salah diganti orangnya dan juga dikasih punistment. Kalo orangnya susah diatur, sebaiknya diatur dengan sistem karena sebagian orang kita memang biaadaab..",0,"Semua Sistem &amp; Program tidak ada yang sempurna, pasti akan ada Revisi di saat prosesnya. Klo sistem salah di revisi sistemnya, klo actornya salah diganti orangnya dan juga dikasih punistment. Kalo orangnya susah diatur, sebaiknya diatur dengan sistem karena sebagian orang kita memang biaadaab..",negative,0.8972721099853516
Ugw365Q5KHqiUGjymGB4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw365Q5KHqiUGjymGB4AaABAg,@aisyahazzahro7994,UCI5Plmhvzi1JzOZPVKRkZ5Q,Bikin link lapor MBG,0,Bikin link lapor MBG,neutral,0.7613049745559692
UgxJbxNKPc74QnJvilp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxJbxNKPc74QnJvilp4AaABAg,@TopioSunang,UCApVQaKsrly3KFcUu5oQ6uQ,Mantab penjelasan pak prof yg sejati,3,Mantab penjelasan pak prof yg sejati,positive,0.9768461585044861
UgzqZhKgvItwH4lsv3x4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzqZhKgvItwH4lsv3x4AaABAg,@lingkaranhening9481,UC1fE4mQbKLBWKyo3N3HsBQw,🤝🤝🤝🤝,1,🤝🤝🤝🤝,negative,0.9595423340797424
UgwMJEYMmhWoeZTE2SZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwMJEYMmhWoeZTE2SZ4AaABAg,@Thesentul2009,UCcIFQLy29s1wMJ4ANWkSsLg,"Adakah data orang miskin yang tidak bersekolah yang praktis tidak memperoleh MBG, Karena kondisi miskin ini bisa memutuskan anak tsb tidak bersekolah. Jadi apakah mereka tidak memperoleh MBG?",0,"Adakah data orang miskin yang tidak bersekolah yang praktis tidak memperoleh MBG, Karena kondisi miskin ini bisa memutuskan anak tsb tidak bersekolah. Jadi apakah mereka tidak memperoleh MBG?",negative,0.9093805551528931
